"Lemon Grove","CA","San Diego","San Diego"
"Lemont","IL","Chicago","Cook"
"Lemoore","CA","Hanford","Kings"
"Lemoyne","PA","Harrisburg","Cumberland"
"Lenexa","KS","Kansas City","Johnson"
"Lenoir City","TN","Knoxville","Loudon"
"Lenoir","NC","Hickory","Caldwell"
"Lenox","NY","Syracuse","Madison"
"Leominster","MA","Worcester","Worcester"
"Leonardtown","MD","California-Lexington Park","Saint Marys"
"Leonia","NJ","New York","Bergen"
"Levelland","TX","Levelland","Hockley"
"Levittown","NY","New York","Nassau"
"Levittown","PA","Philadelphia","Bucks"
"Lewes","DE","Salisbury","Sussex"
"Lewisboro","NY","New York","Westchester"
"Lewisburg","KY",,"Logan"
"Lewisburg","PA","Sunbury","Northumberland"
"Lewisburg","TN","Lewisburg","Marshall"
"Lewisburg","WV",,"Greenbrier"
"Lewiston","ID","Lewiston","Nez Perce"
"Lewiston","ME","Lewiston","Androscoggin"
"Lewiston","MI",,"Montmorency"
"Lewistown","MT",,"Fergus"
"Lewistown","PA","Lewistown","Mifflin"
"Lewisville","NC","Winston-Salem","Forsyth"
"Lewisville","TX","Dallas-Fort Worth","Denton"
"Lexington Park","MD","California-Lexington Park","Saint Marys"
"Lexington","KY","Lexington","Fayette"
"Lexington","MA","Boston","Middlesex"
"Lexington","MI",,"Sanilac"
"Lexington","NC","Winston-Salem","Davidson"
"Lexington","OH","Mansfield","Richland"
"Lexington","SC","Columbia","Lexington"
"Lexington","TN",,"Henderson"
"Lexington","VA",,"Rockbridge"
"Libby","MT",,"Lincoln"
"Liberal","KS","Liberal","Seward"
"Liberty Hill","TX","Austin","Williamson"
"Liberty Lake","WA","Spokane","Spokane"
"Liberty","MO","Kansas City","Clay"
"Liberty","SC","Greenville","Pickens"
"Liberty","TX","Houston","Liberty"
"Libertyville","IL","Chicago","Lake"
"Licking","MO",,"Dent"
"Ligonier Township","PA","Pittsburgh","Westmoreland"
"Lihue","HI","Kapaa","Kauai"
"Lilburn","GA","Atlanta","Gwinnett"
"Lillian","AL","Daphne","Baldwin"
"Lillington","NC","Dunn","Harnett"
"Lima","OH","Lima","Allen"
"Limerick","PA","Philadelphia","Montgomery"
"Limestone","TN","Johnson City","Washington"
"Lincoln City","OR","Newport","Lincoln"
"Lincoln Park","MI","Detroit","Wayne"
"Lincoln Park","NJ","New York","Morris"
"Lincoln Township","MI","Niles","Berrien"
"Lincoln","AL","Talladega","Talladega"
"Lincoln","CA","Sacramento","Placer"
"Lincoln","DE","Salisbury","Sussex"
"Lincoln","IL","Lincoln","Logan"
"Lincoln","NE","Lincoln","Lancaster"
"Lincoln","NH","Claremont","Grafton"
"Lincoln","RI","Providence","Providence"
"Lincolnia","VA","Washington","Fairfax"
"Lincolnshire","IL","Chicago","Lake"
"Lincolnton","GA","Augusta","Lincoln"
"Lincolnton","NC","Charlotte","Lincoln"
"Lincolnville","ME",,"Waldo"
"Lincolnwood","IL","Chicago","Cook"
"Linden","NJ","New York","Union"
"Linden","TN",,"Perry"
"Linden","VA","Washington","Warren"
"Lindenhurst","IL","Chicago","Lake"
"Lindenhurst","NY","New York","Suffolk"
"Lindenwold","NJ","Philadelphia","Camden"
"Lindstrom","MN","Minneapolis-St Paul","Chisago"
"Linn Creek","MO",,"Camden"
"Lino Lakes","MN","Minneapolis-St Paul","Anoka"
"Linthicum Heights","MD","Baltimore","Anne Arundel"
"Linton","IN",,"Greene"
"Linwood","NJ","Atlantic City","Atlantic"
"Lisle","IL","Chicago","Du Page"
"Litchfield Park","AZ","Phoenix","Maricopa"
"Litchfield","IL",,"Montgomery"
"Litchfield","MN",,"Meeker"
"Lithia Springs","GA","Atlanta","Douglas"
"Lithonia","GA","Atlanta","Dekalb"
"Little Elm","TX","Dallas-Fort Worth","Denton"
"Little Falls","MN",,"Morrison"
"Little Falls","NJ","New York","Passaic"
"Little Ferry","NJ","New York","Bergen"
"Little River","SC","Myrtle Beach","Horry"
"Little Rock","AR","Little Rock","Pulaski"
"Little Silver","NJ","New York","Monmouth"
"Littlerock","CA","Los Angeles-Long Beach-Anaheim","Los Angeles"
"Littlestown","PA","Gettysburg","Adams"
"Littleton","CO","Denver","Arapahoe"
"Littleton","MA","Boston","Middlesex"
"Littleton","NC","Roanoke Rapids","Halifax"
"Live Oak","FL",,"Suwannee"
"Livermore","CA","San Francisco","Alameda"
"Liverpool","NY","Syracuse","Onondaga"
"Livingston","MT",,"Park"
"Livingston","NJ","New York","Essex"
"Livingston","TN","Cookeville","Overton"
"Livingston","TX",,"Polk"
"Livonia","MI","Detroit","Wayne"
"Lizella","GA","Macon","Bibb"
"Llano","TX",,"Llano"
"Lloyd","NY","Kingston","Ulster"
"Lochbuie","CO","Greeley","Weld"
"Lochearn","MD","Baltimore","Baltimore"
"Lock Haven","PA","Lock Haven","Clinton"
"Lockhart","FL","Orlando","Orange"
"Lockhart","TX","Austin","Caldwell"
"Lockport","IL","Chicago","Will"
"Locust Grove","GA","Atlanta","Henry"
"Locust Grove","OK",,"Mayes"
"Locust Grove","VA",,"Orange"
"Locust Valley","NY","New York","Nassau"
"Locust","NC","Albemarle","Stanly"
"Lodi","CA","Stockton","San Joaquin"
"Lodi","NJ","New York","Bergen"
"Lodi","WI","Madison","Columbia"
"Logan","OH","Columbus","Hocking"
"Logan","UT","Logan","Cache"
"Logan","WV","Logan","Logan"
"Logandale","NV","Las Vegas","Clark"
"Logansport","IN","Logansport","Cass"
"Loganville","GA","Atlanta","Walton"
"Lolo","MT","Missoula","Missoula"
"Loma Linda","CA","Riverside","San Bernardino"
"Lombard","IL","Chicago","Du Page"
"Lomita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles"
"Lompoc","CA","Santa Maria-Santa Barbara","Santa Barbara"
"London","KY","London","Laurel"
"London","OH","Columbus","Madison"
"Londonderry Township","PA","Philadelphia","Chester"
"Londonderry","VT",,"Windham"
"Lone Tree","CO","Denver","Douglas"
"Long Beach Township","NJ","New York","Ocean"
"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles"
"Long Beach","MS","Gulfport","Harrison"
"Long Beach","NY","New York","Nassau"
"Long Beach","WA",,"Pacific"
"Long Branch","NJ","New York","Monmouth"
"Long Lake","IL","Chicago","Lake"
"Long Valley","NJ","New York","Morris"
"Longboat Key","FL","North Port-Sarasota-Bradenton","Sarasota"
"Longmeadow","MA","Springfield","Hampden"
"Longmont","CO","Boulder","Boulder"
"Longport","NJ","Atlantic City","Atlantic"
"Longview","TX","Longview","Gregg"
"Longview","WA","Longview","Cowlitz"
"Longville","MN","Brainerd","Cass"
"Longwood","FL","Orlando","Seminole"
"Lonoke","AR","Little Rock","Lonoke"
"Loomis","CA","Sacramento","Placer"
"Loon Lake","WA","Spokane","Stevens"
"Lorain","OH","Cleveland","Lorain"
"Lordstown","OH","Youngstown","Trumbull"
"Loris","SC","Myrtle Beach","Horry"
"Lorton","VA","Washington","Fairfax"
"Los Alamitos","CA","Los Angeles-Long Beach-Anaheim","Orange"
"Los Alamos","NM","Los Alamos","Los Alamos"
"Los Altos","CA","San Jose","Santa Clara"
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles"
"Los Banos","CA","Merced","Merced"
"Los Fresnos","TX","Brownsville","Cameron"
"Los Gatos","CA","San Jose","Santa Clara"
"Los Lunas","NM","Albuquerque","Valencia"
"Los Osos","CA","San Luis Obispo","San Luis Obispo"
"Lothian","MD","Baltimore","Anne Arundel"
"Loudon","NH","Concord","Merrimack"
"Loudon","TN","Knoxville","Loudon"
"Louisa","VA",,"Louisa"
"Louisburg","KS","Kansas City","Miami"
"Louisburg","NC","Raleigh","Franklin"
"Louisville","CO","Boulder","Boulder"
"Louisville","KY","Louisville/Jefferson County","Jefferson"
"Louisville","MS",,"Winston"
"Louisville","OH","Canton","Stark"
"Louisville","TN","Knoxville","Blount"
"Loveland","CO","Fort Collins","Larimer"
"Loveland","OH","Cincinnati","Clermont"
"Loves Park","IL","Rockford","Winnebago"
"Lovettsville","VA","Washington","Loudoun"
"Lovington","NM","Hobbs","Lea"
"Lowell Township","MI","Grand Rapids","Kent"
"Lowell","AR","Fayetteville","Benton"
"Lowell","IN","Chicago","Lake"
"Lowell","MA","Boston","Middlesex"
"Lower Allen Township","PA","Harrisburg","Cumberland"
"Lower Macungie","PA","Allentown","Lehigh"
"Lower Makefield","PA","Philadelphia","Bucks"
"Lower Merion Township","PA","Philadelphia","Montgomery"
"Lower Moreland Township","PA","Philadelphia","Montgomery"
"Lower Paxton","PA","Harrisburg","Dauphin"
"Lower Saucon Township","PA","Allentown","Northampton"
"Lower Southampton Township","PA","Philadelphia","Bucks"
"Lower Swatara","PA","Harrisburg","Dauphin"
"Lower Township","NJ","Ocean City","Cape May"
"Loxahatchee Groves","FL","Miami-Fort Lauderdale","Palm Beach"
"Loxley","AL","Daphne","Baldwin"
"Lubbock","TX","Lubbock","Lubbock"
"Lubec","ME",,"Washington"
"Lucasville","OH","Portsmouth","Scioto"
"Lucedale","MS",,"George"
"Lucerne Valley","CA","Riverside","San Bernardino"
"Luck","WI",,"Polk"
"Ludington","MI","Ludington","Mason"
"Ludlow","MA","Springfield","Hampden"
"Ludowici","GA","Hinesville","Long"
"Lufkin","TX","Lufkin","Angelina"
"Lugoff","SC","Columbia","Kershaw"
"Lula","GA","Gainesville","Hall"
"Luling","LA","New Orleans","Saint Charles"
"Lumberland","NY",,"Sullivan"
"Lumberton","MS","Hattiesburg","Lamar"
"Lumberton","NC","Lumberton","Robeson"
"Lumberton","NJ","Philadelphia","Burlington"
"Lumberton","TX","Beaumont","Hardin"
"Luray","VA",,"Page"
"Lusby","MD","Washington","Calvert"
"Lutherville Timonium","MD","Baltimore","Baltimore"
"Lutsen","MN",,"Cook"
"Lutz","FL","Tampa","Hillsborough"
"Luxemburg","WI","Green Bay","Kewaunee"
"Lyman","ME","Portland","York"
"Lyman","SC","Spartanburg","Spartanburg"
"Lynbrook","NY","New York","Nassau"
"Lynchburg","TN","Tullahoma","Moore"
"Lynchburg","VA","Lynchburg","Lynchburg City"
"Lynden","WA","Bellingham","Whatcom"
"Lyndhurst","NJ","New York","Bergen"
"Lyndhurst","OH","Cleveland","Cuyahoga"
"Lyndon","KY","Louisville/Jefferson County","Jefferson"
"Lyndon","VT",,"Caledonia"
"Lynn Haven","FL","Panama City","Bay"
"Lynn","MA","Boston","Essex"
"Lynnfield","MA","Boston","Essex"
"Lynnwood","WA","Seattle","Snohomish"
"Lynwood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles"
"Lyons","GA","Vidalia","Toombs"
"Lyons","IL","Chicago","Cook"
"Lyons","KS",,"Rice"
"Lysander","NY","Syracuse","Onondaga"
"Mabank","TX","Dallas-Fort Worth","Kaufman"
"Mableton","GA","Atlanta","Cobb"
"Macclenny","FL","Jacksonville","Baker"
"Macedonia","OH","Akron","Summit"
"Machesney Park","IL","Rockford","Winnebago"
"Mackay","ID",,"Custer"
"Mackinaw","IL","Peoria","Tazewell"
"Macomb Township","MI","Detroit","Macomb"
"Macomb","IL","Macomb","McDonough"
"Macon","GA","Macon","Bibb"
"Macon","MO",,"Macon"
"Madeira Beach","FL","Tampa","Pinellas"
"Madeira","OH","Cincinnati","Hamilton"
"Madera","CA","Madera","Madera"
"Madill","OK",,"Marshall"
"Madison Heights","MI","Detroit","Oakland"
"Madison Heights","VA","Lynchburg","Amherst"
"Madison Township","PA","Scranton","Lackawanna"
"Madison","AL","Huntsville","Madison"
"Madison","CT","New Haven","New Haven"
"Madison","FL",,"Madison"
"Madison","GA","Atlanta","Morgan"
"Madison","IN","Madison","Jefferson"
"Madison","MS","Jackson","Madison"
"Madison","NC",,"Rockingham"
"Madison","NJ","New York","Morris"
"Madison","OH","Cleveland","Lake"
"Madison","SD",,"Miner"
"Madison","VA",,"Madison"
"Madison","WI","Madison","Dane"
"Madison","WV","Charleston","Boone"
"Madisonville","KY","Madisonville","Hopkins"
"Madisonville","LA","New Orleans","Saint Tammany"
"Madisonville","TN",,"Monroe"
"Madras","OR",,"Jefferson"
"Magalia","CA","Chico","Butte"
"Magee","MS","Jackson","Simpson"
"Maggie Valley","NC","Asheville","Haywood"
"Magna","UT","Salt Lake City","Salt Lake"
"Magnolia","AR","Magnolia","Columbia"
"Magnolia","DE","Dover","Kent"
"Magnolia","NJ","Philadelphia","Camden"
"Mahomet","IL","Champaign-Urbana","Champaign"
"Mahoning Township","PA","Allentown","Carbon"
"Mahtomedi","MN","Minneapolis-St Paul","Washington"
"Mahwah","NJ","New York","Bergen"
"Maiden","NC","Hickory","Catawba"
"Maidencreek Township","PA","Reading","Berks"
"Maitland","FL","Orlando","Orange"
"Maize","KS","Wichita","Sedgwick"
"Makawao","HI","Kahului","Maui"
"Malabar","FL","Melbourne","Brevard"
"Malakoff","TX","Athens","Henderson"
"Malden","MA","Boston","Middlesex"
"Malibu","CA","Los Angeles-Long Beach-Anaheim","Los Angeles"
"Malta","NY","Albany","Saratoga"
"Malvern","AR","Malvern","Hot Spring"
"Malvern","PA","Philadelphia","Chester"
"Malverne","NY","New York","Nassau"
"Mamakating","NY",,"Sullivan"
"Mammoth Lakes","CA",,"Mono"
"Mammoth Spring","AR",,"Fulton"
"Manalapan","NJ","New York","Monmouth"
"Manasquan","NJ","New York","Monmouth"
"Manassas Park","VA","Washington","Manassas Park City"
"Manassas","VA","Washington","Prince William"
"Manattee Road","FL",,"Levy"
"Manawa","WI",,"Waupaca"
"Mancelona","MI",,"Antrim"
"Manchester Township","PA","York","York"
"Manchester","CT","Hartford","Hartford"
"Manchester","GA","Atlanta","Meriwether"
"Manchester","IA",,"Delaware"
"Manchester","MA","Boston","Essex"
"Manchester","MD","Baltimore","Carroll"
"Manchester","NH","Manchester","Hillsborough"
"Manchester","NJ","New York","Ocean"
"Manchester","PA","York","York"
"Manchester","TN","Tullahoma","Coffee"
"Mancos","CO",,"Montezuma"
"Mandan","ND","Bismarck","Morton"
"Mandeville","LA","New Orleans","Saint Tammany"
"Manhasset","NY","New York","Nassau"
"Manhattan Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles"
"Manhattan","IL","Chicago","Will"
"Manhattan","KS","Manhattan","Riley"
"Manheim Township","PA","Lancaster","Lancaster"
"Manistee","MI",,"Manistee"
"Manistique","MI",,"Schoolcraft"
"Manito","IL","Peoria","Tazewell"
"Manitou Springs","CO","Colorado Springs","El Paso"
"Manitowish Waters","WI",,"Vilas"
"Manitowoc","WI","Manitowoc","Manitowoc"
"Mankato","MN","Mankato","Blue Earth"
"Mannford","OK","Tulsa","Creek"
"Manning","SC",,"Clarendon"
"Manor","TX","Austin","Travis"
"Manorville","NY","New York","Suffolk"
"Mansfield","MA","Providence","Bristol"
"Mansfield","MO",,"Wright"
"Mansfield","NJ","Philadelphia","Burlington"
"Mansfield","OH","Mansfield","Richland"
"Mansfield","TX","Dallas-Fort Worth","Tarrant"
"Manteca","CA","Stockton","San Joaquin"
"Manteno","IL","Kankakee","Kankakee"
"Manteo","NC","Kill Devil Hills","Dare"
"Mantoloking","NJ","New York","Ocean"
"Manton","MI","Cadillac","Wexford"
"Mantua","NJ","Philadelphia","Gloucester"
"Mantua","OH","Akron","Portage"
"Manvel","TX","Houston","Brazoria"
"Manville","NJ","New York","Somerset"
"Maple Grove","MN","Minneapolis-St Paul","Hennepin"
"Maple Heights","OH","Cleveland","Cuyahoga"
"Maple Shade","NJ","Philadelphia","Burlington"
"Maple Valley","WA","Seattle","King"
"Mapleton","IL","Peoria","Peoria"
"Mapleton","UT","Provo","Utah"
"Maplewood","MN","Minneapolis-St Paul","Ramsey"
"Maplewood","MO","St. Louis","Saint Louis"
"Maplewood","NJ","New York","Essex"
"Marana","AZ","Tucson","Pima"
"Marathon","FL","Key West","Monroe"
"Marble Falls","TX",,"Burnet"
"Marble","NC",,"Cherokee"
"Marblehead","MA","Boston","Essex"
"Marblehead","OH","Port Clinton","Ottawa"
"Marbleton","WY",,"Sublette"
"Marbletown","NY","Kingston","Ulster"
"Marco Island","FL","Naples","Collier"
"Marengo","IL","Chicago","McHenry"
"Marfa","TX",,"Presidio"
"Margate City","NJ","Atlantic City","Atlantic"
"Margate","FL","Miami-Fort Lauderdale","Broward"
"Marianna","FL",,"Jackson"
"Maricopa","AZ","Phoenix","Pinal"
"Marietta","GA","Atlanta","Cobb"
"Marietta","OH","Marietta","Washington"
"Marietta","PA","Lancaster","Lancaster"
"Marina","CA","Salinas","Monterey"
"Marine City","MI","Detroit","Saint Clair"
"Marinette","WI","Marinette","Marinette"
"Marion","AR","Memphis","Crittenden"
"Marion","IA","Cedar Rapids","Linn"
"Marion","IL","Carbondale","Williamson"
"Marion","IN","Marion","Grant"
"Marion","MA","Boston","Plymouth"
"Marion","NC","Marion","McDowell"
"Marion","OH","Marion","Marion"
"Marion","SC",,"Marion"
"Mariposa","CA",,"Mariposa"
"Markesan","WI",,"Green Lake"
"Markham","IL","Chicago","Cook"
"Marksville","LA",,"Avoyelles"
"Marlboro","NJ","New York","Monmouth"
"Marlboro","NY","Kingston","Ulster"
"Marlborough","CT","Hartford","Hartford"
"Marlborough","MA","Boston","Middlesex"
"Marquette","MI","Marquette","Marquette"
"Marrero","LA","New Orleans","Jefferson"
"Marriottsville","MD","Baltimore","Howard"
"Mars Hill","NC","Asheville","Madison"
"Mars","PA","Pittsburgh","Butler"
"Marseilles","IL","Ottawa","La Salle"
"Marshall","AR",,"Searcy"
"Marshall","MI","Battle Creek","Calhoun"
"Marshall","MN","Marshall","Lyon"
"Marshall","MO","Sedalia","Pettis"
"Marshall","NC","Asheville","Madison"
"Marshall","TX","Marshall","Harrison"
"Marshall","VA","Washington","Fauquier"
"Marshall","WI","Madison","Dane"
"Marshalltown","IA","Marshalltown","Marshall"
"Marshfield","MO","Springfield","Webster"
"Marshfield","WI","Wisconsin Rapids-Marshfield","Wood"
"Marthasville","MO","St. Louis","Saint Charles"
"Martin","GA","Toccoa","Stephens"
"Martin","TN","Martin","Weakley"
"Martinez","CA","San Francisco","Contra Costa"
"Martinez","GA","Augusta","Columbia"
"Martinsburg","WV","Hagerstown","Berkeley"
"Martinsville","IN","Indianapolis","Morgan"
"Martinsville","VA","Martinsville","Henry"
"Mary Esther","FL","Crestview-Fort Walton Beach-Destin","Okaloosa"
"Maryland Heights","MO","St. Louis","Saint Louis"
"Marysville","CA","Yuba City","Yuba"
"Marysville","MI","Detroit","Saint Clair"
"Marysville","OH","Columbus","Union"
"Marysville","WA","Seattle","Snohomish"
"Maryville","IL","St. Louis","Madison"
"Maryville","MO","Maryville","Nodaway"
"Maryville","TN","Knoxville","Blount"
"Mascotte","FL","Orlando","Lake"
"Mascoutah","IL","St. Louis","Saint Clair"
"Mashpee","MA","Cape Cod","Barnstable"
"Mason City","IA","Mason City","Cerro Gordo"
"Mason","MI","Lansing","Ingham"
"Mason","OH","Cincinnati","Warren"
"Massapequa Park","NY","New York","Nassau"
"Massapequa","NY","New York","Nassau"
"Massillon","OH","Canton","Stark"
"Mastic Beach","NY","New York","Suffolk"
"Mastic","NY","New York","Suffolk"
"Matagorda","TX","Bay City","Matagorda"
"Matawan","NJ","New York","Monmouth"
"Mathews","VA","Virginia Beach","Mathews"
"Mathias","WV",,"Hardy"
"Mathis","TX","Corpus Christi","San Patricio"
"Mattapoisett","MA","Boston","Plymouth"
"Matteson","IL","Chicago","Cook"
"Matthews","NC","Charlotte","Mecklenburg"
"Mattituck","NY","New York","Suffolk"
"Mattoon","IL","Charleston","Coles"
"Mattydale","NY","Syracuse","Onondaga"
"Mauldin","SC","Greenville","Greenville"
"Maumee","OH","Toledo","Lucas"
"Maumelle","AR","Little Rock","Pulaski"
"Maunaloa","HI","Kahului","Maui"
"Maurice","LA","Lafayette","Vermilion"
"Mauriceville","TX","Beaumont","Orange"
"Mauston","WI",,"Juneau"
"Max Meadows","VA",,"Wythe"
"May","TX","Brownwood","Brown"
"Mayer","AZ","Prescott","Yavapai"
"Mayfield","KY","Mayfield","Graves"
"Mayflower","AR","Little Rock","Faulkner"
"Maynard","MA","Boston","Middlesex"
"Maynardville","TN","Knoxville","Union"
"Maysville","KY","Maysville","Mason"
"Maysville","NC","Jacksonville","Onslow"
"Mayville","NY","Jamestown","Chautauqua"
"Mayville","WI","Beaver Dam","Dodge"
"Maywood","NJ","New York","Bergen"
"Mc Cormick","SC",,"McCormick"
"Mc Donald","PA","Pittsburgh","Washington"
"Mc Farland","WI","Madison","Dane"
"Mc Gregor","TX","Waco","McLennan"
"Mc Henry","MD",,"Garrett"
"Mc Kenzie","TN",,"Carroll"
"Mc Lean","VA","Washington","Fairfax"
"Mc Minnville","TN","McMinnville","Warren"
"McAlester","OK","McAlester","Pittsburg"
"McAllen","TX","McAllen","Hidalgo"
"McCall","ID",,"Valley"
"McComb","MS","McComb","Pike"
"McCord Bend","MO","Branson","Stone"
"McCordsville","IN","Indianapolis","Hancock"
"McDonough","GA","Atlanta","Henry"
"McGaheysville","VA","Harrisonburg","Rockingham"
"McGovern","PA","Pittsburgh","Washington"
"McGregor","MN",,"Aitkin"
"McHenry","IL","Chicago","McHenry"
"McKeesport","PA","Pittsburgh","Allegheny"
"McKinney","TX","Dallas-Fort Worth","Collin"
"McMinnville","OR","Portland","Yamhill"
"McPherson","KS","McPherson","McPherson"
"Mead","WA","Spokane","Spokane"
"Meadows of Dan","VA",,"Patrick"
"Meadville","PA","Meadville","Crawford"
"Mebane","NC","Burlington","Alamance"
"Mechanicsville","MD","California-Lexington Park","Saint Marys"
"Mechanicsville","VA","Richmond","Hanover"
"Medford","MA","Boston","Middlesex"
"Medford","NJ","Philadelphia","Burlington"
"Medford","NY","New York","Suffolk"
"Medford","OR","Medford","Jackson"
"Medford","WI",,"Taylor"
"Medina","MN","Minneapolis-St Paul","Hennepin"
"Medina","NY","Rochester","Orleans"
"Medina","OH","Cleveland","Medina"
"Medina","TN",,"Gibson"
"Medulla","FL","Lakeland","Polk"
"Medway","MA","Boston","Norfolk"
"Meeker","CO",,"Rio Blanco"
"Melbourne Beach","FL","Melbourne","Brevard"
"Melbourne","AR",,"Izard"
"Melbourne","FL","Melbourne","Brevard"
"Melissa","TX","Dallas-Fort Worth","Collin"
"Melrose Park","IL","Chicago","Cook"
"Melrose","FL","Palatka","Putnam"
"Melrose","MA","Boston","Middlesex"
"Melville","NY","New York","Suffolk"
"Melvindale","MI","Detroit","Wayne"
"Memphis","TN","Memphis","Shelby"
"Mena","AR",,"Polk"
"Menallen Township","PA","Gettysburg","Adams"
"Menands","NY","Albany","Albany"
"Mendham Township","NJ","New York","Morris"
"Mendocino","CA","Ukiah","Mendocino"
"Mendota","IL","Ottawa","La Salle"
"Menifee","CA","Riverside","Riverside"
"Menlo Park","CA","San Francisco","San Mateo"
"Menomonee Falls","WI","Milwaukee","Waukesha"
"Menomonie","WI","Menomonie","Dunn"
"Mentone","AL",,"De Kalb"
"Mentone","CA","Riverside","San Bernardino"
"Mentor","OH","Cleveland","Lake"
"Mequon","WI","Milwaukee","Ozaukee"
"Merced","CA","Merced","Merced"
"Mercedes","TX","McAllen","Hidalgo"
"Mercer Island","WA","Seattle","King"
"Mercer","WI",,"Iron"
"Merchantville","NJ","Philadelphia","Camden"
"Meriden","CT","New Haven","New Haven"
"Meridian","ID","Boise City","Ada"
"Meridian","MS","Meridian","Lauderdale"
"Meridianville","AL","Huntsville","Madison"
"Merriam Woods Village","MO","Branson","Taney"
"Merrick","NY","New York","Nassau"
"Merrill","WI","Merrill","Lincoln"
"Merrillville","IN","Chicago","Lake"
"Merrimac","MA","Boston","Essex"
"Merrimack","NH","Manchester","Hillsborough"
"Merritt Island","FL","Melbourne","Brevard"
"Merritt","NC","New Bern","Pamlico"
"Mesa","AZ","Phoenix","Maricopa"
"Mesquite","NV","Las Vegas","Clark"
"Mesquite","TX","Dallas-Fort Worth","Dallas"
"Metairie","LA","New Orleans","Jefferson"
"Metamora","IL","Peoria","Woodford"
"Methuen","MA","Boston","Essex"
"Metropolis","IL","Paducah","Massac"
"Metter","GA",,"Candler"
"Metuchen","NJ","New York","Middlesex"
"Mexia","TX",,"Limestone"
"Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade"
"Miami Gardens","FL","Miami-Fort Lauderdale","Miami-Dade"
"Miami Springs","FL","Miami-Fort Lauderdale","Miami-Dade"
"Miami","FL","Miami-Fort Lauderdale","Miami-Dade"
"Miami","OK","Miami","Ottawa"
"Miamisburg","OH","Dayton","Montgomery"
"Micanopy","FL","Gainesville","Alachua"
"Micco","FL","Melbourne","Brevard"
"Michigan City","IN","Michigan City","La Porte"
"Middle Island","NY","New York","Suffolk"
"Middle River","MD","Baltimore","Baltimore"
"Middle Township","NJ","Ocean City","Cape May"
"Middleborough","MA","Boston","Plymouth"
"Middleburg","FL","Jacksonville","Clay"
"Middleburg","VA","Washington","Loudoun"
"Middlebury","CT","New Haven","New Haven"
"Middlebury","IN","Elkhart","Elkhart"
"Middlefield","OH","Cleveland","Geauga"
"Middlesborough","KY","Middlesborough","Bell"
"Middlesex","NJ","New York","Middlesex"
"Middleton","ID","Boise City","Canyon"
"Middleton","MA","Boston","Essex"
"Middleton","WI","Madison","Dane"
"Middletown Township","PA","Philadelphia","Bucks"
"Middletown Township","PA","Philadelphia","Delaware"
"Middletown","CT","Hartford","Middlesex"
"Middletown","DE","Philadelphia","New Castle"
"Middletown","KY","Louisville/Jefferson County","Jefferson"
"Middletown","MD","Washington","Frederick"
"Middletown","NJ","New York","Monmouth"
"Middletown","NY","New York","Orange"
"Middletown","NY",,"Delaware"
"Middletown","OH","Cincinnati","Butler"
"Middletown","RI","Providence","Newport"
"Middleville","MI","Grand Rapids","Barry"
"Midfield","AL","Birmingham","Jefferson"
"Midland City","AL","Ozark","Dale"
"Midland","GA","Columbus","Muscogee"
"Midland","MI","Midland","Midland"
"Midland","TX","Midland","Midland"
"Midlothian","TX","Dallas-Fort Worth","Ellis"
"Midlothian","VA","Richmond","Chesterfield"
"Midvale","UT","Salt Lake City","Salt Lake"
"Midway Park","NC","Jacksonville","Onslow"
"Midway","GA","Hinesville","Liberty"
"Midway","UT","Heber","Wasatch"
"Midwest City","OK","Oklahoma City","Oklahoma"
"Milaca","MN","Minneapolis-St Paul","Mille Lacs"
"Milan","MI","Ann Arbor","Washtenaw"
"Milan","TN",,"Gibson"
"Mildred","TX","Corsicana","Navarro"
"Miles City","MT",,"Custer"
"Milford Township","MI","Detroit","Oakland"
"Milford","CT","New Haven","New Haven"
"Milford","DE","Salisbury","Sussex"
"Milford","IA","Spirit Lake","Dickinson"
"Milford","OH","Cincinnati","Clermont"
"Mililani","HI","Urban Honolulu","Honolulu"
"Mill Valley","CA","San Francisco","Marin"
"Millbrook","AL","Montgomery","Elmore"
"Millburn","NJ","New York","Essex"
"Millbury","MA","Worcester","Worcester"
"Millcreek Township","PA","Erie","Erie"
"Milledgeville","GA","Milledgeville","Baldwin"
"Miller Place","NY","New York","Suffolk"
"Millersville","MO","Cape Girardeau","Cape Girardeau"
"Milliken","CO","Greeley","Weld"
"Millington","MD",,"Kent"
"Millington","TN","Memphis","Shelby"
"Millis","MA","Boston","Norfolk"
"Mills River","NC","Asheville","Henderson"
"Millsboro","DE","Salisbury","Sussex"
"Millstadt","IL","St. Louis","Saint Clair"
"Millstone Township","NJ","New York","Monmouth"
"Milltown","NJ","New York","Middlesex"
"Millville","NJ","Vineland","Cumberland"
"Milner","GA","Atlanta","Lamar"
"Milpitas","CA","San Jose","Santa Clara"
"Milton Freewater","OR","Hermiston-Pendleton","Umatilla"
"Milton","DE","Salisbury","Sussex"
"Milton","FL","Pensacola","Santa Rosa"
"Milton","GA","Atlanta","Fulton"
"Milton","MA","Boston","Norfolk"
